,tfidf_score
country,0.1938200260161128
africa,0.1938200260161128
stay,0.1938200260161128
weeks,0.1938200260161128
covidvariant,0.18302996224270057
omicronvariant,0.18302996224270057
hard,0.15490195998574316
time,0.15490195998574316
yesterday,0.15490195998574316
b11529,0.15490195998574316
newvariant,0.15490195998574316
sho,0.15490195998574316
amid,0.15490195998574316
englishheadline,0.15490195998574316
mandatory,0.15490195998574316
pandemic,0.13727247168202544
data,0.0969100130080564
recovery,0.0969100130080564
deaths,0.0969100130080564
care,0.0969100130080564
strain,0.0969100130080564
dont,0.0969100130080564
southafrica,0.0969100130080564
lockdown,0.09151498112135029
virus,0.09151498112135029
via,0.09151498112135029
corona,0.04575749056067514
world,0.04575749056067514
vaccine,0.04575749056067514
measures,0.04575749056067514
amp,0.04575749056067514
covid,0.0
positive,0.0
people,0.0
omicron,0.0
covid19,0.0
uk,0.0
vaccination,0.0
coronavirus,0.0
covidiots,0.0
1,0.0
